Buffalo,Present,Buffalo_Purchase_Date,Buffalo_Died,Buffalo_Sold_Date,Buffalo_Sold,Fresh_Buffalo / Calved_Buffalo,Reminder,Pregnancy,Test,In_Doubt,Empty_Days,Empty,OK,Pregnancy_Month,पड़ा,Doctor_Name,Month,Medicine,Calf_Born,Calf_Born Reminder,Dry_Period,Care,Calving,Days_Until_Calving,Age_in_Months,Age_in_Days,Milk_Production_Started,Milk_Production_per_Month_(Liters),Daily_Milk_Production_Morning_(Liters),Daily_Milk_Production_Evening(Liters),Total_Milk,Pregnancy_2,Empty_Buffalo_Reminder
771.0,P,,,,,2023-06-11 00:00:00,2023-08-11 00:00:00,,2024-01-14 00:00:00,,1093.0,,2024-01-14 00:00:00,2023-10-14 00:00:00,,dr gupta,2.5,,,1900-01-21 00:00:00,2024-05-14 00:00:00,2024-07-14 00:00:00,2024-08-14 00:00:00,663.0,32.43333333333333,973.0,2024-08-14 00:00:00,,,,,,
772.0,p,2022-08-04 00:00:00,,,,2023-08-06 00:00:00,2023-10-06 00:00:00,,,,1037.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
773.0,P,,,,,2023-03-29 00:00:00,2023-05-29 00:00:00,,2024-03-31 00:00:00,,1167.0,,2024-03-31 00:00:00,2023-08-31 00:00:00,,,7,,,1900-01-21 00:00:00,2024-04-01 00:00:00,2024-06-01 00:00:00,2024-07-01 00:00:00,707.0,33.9,1017.0,2024-07-01 00:00:00,,,,,,
774.0,p,,,,,2023-09-16 00:00:00,2023-11-16 00:00:00,,,,996.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
775.0,p,,,,,2023-11-30 00:00:00,2024-01-30 00:00:00,,,,921.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
776.0,A,,,2024-03-07 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
777.0,P,,,,,2022-07-08 00:00:00,2022-09-08 00:00:00,"23/8/2022
20/10/22",2023-05-01 00:00:00,,1431.0,,2023-05-01 00:00:00,2022-11-01 00:00:00,,DR SUNIL,6,,,1900-01-21 00:00:00,2023-06-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,1011.0,44.03333333333333,1321.0,2023-09-01 00:00:00,,,,,,
778.0,P,,,,,2022-11-25 00:00:00,2023-01-25 00:00:00,,2024-01-14 00:00:00,,1291.0,,2024-01-14 00:00:00,2023-11-14 00:00:00,,dr gupta,2,,,1900-01-21 00:00:00,2024-06-14 00:00:00,2024-08-14 00:00:00,2024-09-14 00:00:00,632.0,31.4,942.0,2024-09-14 00:00:00,,,,,,
779.0,p,2022-08-04 00:00:00,,,,2023-09-25 00:00:00,2023-11-25 00:00:00,2023-10-25 00:00:00,,,987.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
780.0,P,,,,,2023-10-02 00:00:00,2023-12-02 00:00:00,,13/4/24,,980.0,,2024-04-13 00:00:00,2023-12-13 00:00:00,,dr sunil,4,,,1900-01-21 00:00:00,2024-07-13 00:00:00,2024-09-13 00:00:00,2024-10-13 00:00:00,603.0,30.433333333333334,913.0,2024-10-13 00:00:00,,,,,,
781.0,A,2023-03-13 00:00:00,,2024-02-23 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
782.0,p,,,,,2023-08-04 00:00:00,2023-10-04 00:00:00,,,,1039.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
783.0,P,2024-03-15 00:00:00,,,,2024-03-15 00:00:00,2024-05-15 00:00:00,,,,815.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
784.0,P,2022-12-09 00:00:00,,,,2022-12-01 00:00:00,2023-02-01 00:00:00,,2023-12-08 00:00:00,,1285.0,,2023-12-08 00:00:00,2023-09-08 00:00:00,,,3,,,1900-01-21 00:00:00,2024-04-08 00:00:00,2024-06-08 00:00:00,2024-07-08 00:00:00,700.0,33.666666666666664,1010.0,2024-07-08 00:00:00,,,,,,
785.0,p,,,,,2023-09-16 00:00:00,2023-11-16 00:00:00,,,,996.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
786.0,p,2023-11-27 00:00:00,,,,2023-11-20 00:00:00,2024-01-20 00:00:00,,,,931.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
787.0,p,2022-08-04 00:00:00,,,,2023-08-08 00:00:00,2023-10-08 00:00:00,2023-10-10 00:00:00,,,1035.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
788.0,p,2022-08-13 00:00:00,,,,2023-08-24 00:00:00,2023-10-24 00:00:00,,,,1019.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
789.0,P,2024-03-15 00:00:00,,,,2024-03-15 00:00:00,2024-05-15 00:00:00,,,,815.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
790.0,P,,,,,2023-07-14 00:00:00,2023-09-14 00:00:00,,2024-03-30 00:00:00,,1060.0,,2024-03-30 00:00:00,2023-07-30 00:00:00,,dr sunil,8,,,1900-01-21 00:00:00,2024-03-01 00:00:00,2024-04-30 00:00:00,2024-05-30 00:00:00,739.0,34.96666666666667,1049.0,2024-05-30 00:00:00,,,,,,
791.0,P,,,,,2022-12-25 00:00:00,2023-02-25 00:00:00,,2024-04-03 00:00:00,,1261.0,,2024-04-03 00:00:00,2023-07-03 00:00:00,,dr sunil,9,,,1900-01-21 00:00:00,2024-02-03 00:00:00,2024-04-03 00:00:00,2024-05-03 00:00:00,766.0,35.86666666666667,1076.0,2024-05-03 00:00:00,,,,,,
792.0,p,2023-11-27 00:00:00,,,,2023-11-20 00:00:00,2024-01-20 00:00:00,,,,931.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
793.0,P,2024-03-15 00:00:00,,,,2024-03-15 00:00:00,2024-05-15 00:00:00,,,,815.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
794.0,p,,2024-01-09 00:00:00,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
795.0,p,2022-08-04 00:00:00,,,,2023-09-11 00:00:00,2023-11-11 00:00:00,,,,1001.0,,,00:00:00,,,,,2023-09-11 00:00:00,2023-10-02 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
796.0,p,,,,,2024-01-12 00:00:00,2024-03-12 00:00:00,,,,878.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
797.0,P,2022-08-04 00:00:00,,,,2023-07-18 00:00:00,2023-09-18 00:00:00,,2024-03-05 00:00:00,,1056.0,,2024-03-05 00:00:00,2023-09-05 00:00:00,,dr sunil,5.5,,,1900-01-21 00:00:00,2024-04-05 00:00:00,2024-06-05 00:00:00,2024-07-05 00:00:00,703.0,33.766666666666666,1013.0,2024-07-05 00:00:00,,,,,,
798.0,p,2023-12-02 00:00:00,,,,2023-12-02 00:00:00,2024-02-02 00:00:00,,,,919.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
799.0,p,,,,,2023-07-31 00:00:00,2023-10-01 00:00:00,,,,1043.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
800.0,P,,,,,2022-12-19 00:00:00,2023-02-19 00:00:00,,2023-12-17 00:00:00,2024-03-10 00:00:00,1267.0,,2023-12-17 00:00:00,2023-06-17 00:00:00,,"dr gupta
dr sunil",5.5,2.5,,1900-01-21 00:00:00,2024-01-17 00:00:00,2024-03-17 00:00:00,2024-04-17 00:00:00,782.0,36.4,1092.0,2024-04-17 00:00:00,,,,,,
801.0,p,2022-08-04 00:00:00,,,,2023-09-15 00:00:00,2023-11-15 00:00:00,,,,997.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
802.0,p,,,,,2023-08-25 00:00:00,2023-10-25 00:00:00,,,,1018.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
803.0,p,,,,,2023-05-02 00:00:00,2023-07-02 00:00:00,,,,1133.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
804.0,P,,,,,2024-02-10 00:00:00,2024-04-10 00:00:00,,,,849.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
805.0,A,,,2024-02-24 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,D,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
806.0,p,,,,,2023-11-17 00:00:00,2024-01-17 00:00:00,,,,934.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
807.0,p,2023-03-13 00:00:00,,,,2024-03-27 00:00:00,2024-05-27 00:00:00,,,,803.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
808.0,A,,,2023-04-09 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
809.0,A,,,2024-01-18 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
810.0,p,2023-03-13 00:00:00,,,,2023-03-10 00:00:00,2023-05-10 00:00:00,,2023-12-08 00:00:00,,1186.0,k,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
811.0,p,,,,,2023-12-31 00:00:00,2024-03-02 00:00:00,,,,890.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
812.0,p,,,,,2023-03-12 00:00:00,2023-05-12 00:00:00,,2023-09-26 00:00:00,,1184.0,K,,00:00:00,,DRV,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
813.0,A,,,2023-09-30 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
814.0,p,,,,,,1900-02-28 00:00:00,,"20/08/22 08/09/22
10/1/24",,46181.0,k,,00:00:00,,dr sunil,,D,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
815.0,A,2023-03-13 00:00:00,,2023-12-21 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
816.0,p,,,,,,1900-02-28 00:00:00,,2022-08-20 00:00:00,,46181.0,k,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
817.0,p,,,,,2023-04-14 00:00:00,2023-03-07 00:00:00,,17/2/24,,1151.0,k,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
818.0,A,,,2023-09-16 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
819.0,p,,,,,2024-01-31 00:00:00,2024-03-31 00:00:00,,,,859.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
820.0,p,,,,,2023-07-10 00:00:00,2023-09-10 00:00:00,,,,1064.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
821.0,P,,,,,,1900-02-28 00:00:00,,2023-04-10 00:00:00,,46181.0,,2023-04-10 00:00:00,2023-01-10 00:00:00,,dr sanjay gupta g,3,,,1900-01-21 00:00:00,2023-08-10 00:00:00,2023-10-10 00:00:00,2023-11-10 00:00:00,941.0,41.7,1251.0,2023-11-10 00:00:00,,,,,,
822.0,A,,,2023-11-18 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
823.0,A,,,2023-11-15 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
824.0,p,,,,,2024-01-07 00:00:00,2024-03-07 00:00:00,,,,883.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
825.0,A,,,2023-11-15 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
826.0,p,2022-08-04 00:00:00,,,,2023-07-20 00:00:00,2023-09-20 00:00:00,,,,1054.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
827.0,P,,,,,2023-03-06 00:00:00,2023-05-06 00:00:00,,13/4/24,,1190.0,,2024-04-13 00:00:00,2023-11-13 00:00:00,,dr sunil,5,,,1900-01-21 00:00:00,2024-06-13 00:00:00,2024-08-13 00:00:00,2024-09-13 00:00:00,633.0,31.433333333333334,943.0,2024-09-13 00:00:00,,,,,,
828.0,P,,,,,2024-03-12 00:00:00,2024-05-12 00:00:00,,,,818.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
829.0,P,2022-12-16 00:00:00,,,,2024-03-02 00:00:00,2024-05-02 00:00:00,,,,828.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
830.0,A,,,2023-12-05 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
831.0,A,,,2023-04-09 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
832.0,A,2023-03-13 00:00:00,,2024-02-01 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
833.0,A,,,2023-06-24 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
834.0,p,2022-12-16 00:00:00,,,,2023-11-17 00:00:00,2024-01-17 00:00:00,,,,934.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
835.0,A,,,2024-02-24 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
836.0,A,,,2023-06-02 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
837.0,p,,,,,2024-01-22 00:00:00,2024-03-22 00:00:00,,,,868.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
838.0,p,,,,,2024-04-14 00:00:00,2024-06-14 00:00:00,,,,785.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
839.0,p,,,,,2023-04-04 00:00:00,2023-06-04 00:00:00,,,,1161.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
840.0,P,,,,,2023-04-04 00:00:00,2023-06-04 00:00:00,,2023-12-08 00:00:00,,1161.0,,2023-12-08 00:00:00,2023-09-08 00:00:00,,,3,,,1900-01-21 00:00:00,2024-04-08 00:00:00,2024-06-08 00:00:00,2024-07-08 00:00:00,700.0,33.666666666666664,1010.0,2024-07-08 00:00:00,,,,,,
841.0,A,,2023-07-14 00:00:00,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
842.0,,,,,,2024-03-26 00:00:00,2024-05-26 00:00:00,,,,804.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
843.0,A,,,2023-06-02 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
844.0,A,,,2023-11-30 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
845.0,P,,,,,2024-02-08 00:00:00,2023-03-03 00:00:00,,,,851.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
846.0,P,2022-12-09 00:00:00,,,,2022-12-01 00:00:00,2023-02-01 00:00:00,,2023-12-17 00:00:00,,1285.0,,2023-12-17 00:00:00,2023-07-17 00:00:00,,,5,,,1900-01-21 00:00:00,2024-02-17 00:00:00,2024-04-17 00:00:00,2024-05-17 00:00:00,752.0,35.4,1062.0,2024-05-17 00:00:00,,,,,,
847.0,P,2022-12-14 00:00:00,,,,2023-11-22 00:00:00,2024-01-22 00:00:00,,,,929.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
848.0,P,2022-12-14 00:00:00,,,,2023-11-26 00:00:00,2024-01-26 00:00:00,,,,925.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
849.0,p,2022-12-14 00:00:00,,,,2023-12-31 00:00:00,2024-03-02 00:00:00,,,,890.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
850.0,P,2022-12-14 00:00:00,,,,2022-12-10 00:00:00,2023-02-10 00:00:00,,2023-09-28 00:00:00,,1276.0,,2023-09-28 00:00:00,2023-07-28 00:00:00,,dr sunil,2,,,1900-01-21 00:00:00,2024-02-28 00:00:00,2024-04-28 00:00:00,2024-05-28 00:00:00,741.0,35.03333333333333,1051.0,2024-05-28 00:00:00,,,,,,
851.0,P,2022-12-14 00:00:00,,,,2023-10-20 00:00:00,2023-12-20 00:00:00,,,,962.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
852.0,P,2023-12-02 00:00:00,,,,2023-12-02 00:00:00,2024-02-02 00:00:00,,,,919.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
853.0,p,2022-12-14 00:00:00,,,,2023-11-25 00:00:00,2024-01-25 00:00:00,,,,926.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
854.0,A,2022-12-14 00:00:00,,2024-01-03 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
855.0,A,2022-12-14 00:00:00,,2024-03-28 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
856.0,p,2022-12-14 00:00:00,,,,2024-01-18 00:00:00,2024-03-18 00:00:00,,,,872.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,,,,,,
